lon,lat,ACM
-114.268,37.518,3
-114.241,37.519,3
-114.214,37.52,3
-114.187,37.522,3
-114.16,37.523,3
-114.133,37.524,3
-114.106,37.525,3
-114.079,37.526,3
-114.052,37.527,3
-114.025,37.529,3
-125.0,37.135,3
-124.976,37.135,3
-124.951,37.136,3
-124.927,37.136,3
-124.903,37.137,3
-124.878,37.138,3
-124.854,37.138,3
-124.83,37.139,3
-124.805,37.139,3
-124.781,37.14,3
-124.756,37.14,3
-124.732,37.141,3
-124.708,37.142,3
-124.683,37.142,3
-124.659,37.143,3
-124.634,37.143,3
-124.61,37.144,3
-124.586,37.144,3
-124.561,37.145,3
-124.537,37.146,3
-124.512,37.146,3
-124.488,37.147,3
-124.463,37.147,3
-124.439,37.148,3
-124.414,37.149,3
-124.39,37.149,3
-124.366,37.15,0
-124.341,37.15,0
-124.317,37.151,0
-124.292,37.152,3
-124.268,37.152,3
-124.243,37.153,3
-124.219,37.153,3
-124.194,37.154,3
-124.17,37.155,0
-124.145,37.155,0
-124.121,37.156,0
-124.096,37.156,0
-124.072,37.157,0
-124.047,37.158,0
-124.023,37.158,0
-123.998,37.159,0
-123.974,37.16,0
-123.949,37.16,0
-123.925,37.161,0
-123.9,37.161,0
-123.876,37.162,0
-123.851,37.163,0
-123.826,37.163,0
-123.802,37.164,0
-123.777,37.165,0
-123.753,37.165,0
-123.728,37.166,0
-123.704,37.166,0
-123.679,37.167,0
-123.655,37.168,0
-123.63,37.168,0
-123.605,37.169,0
-123.581,37.17,0
-123.556,37.17,0
-123.532,37.171,0
-123.507,37.172,0
-123.482,37.172,1
-123.458,37.173,3
-123.433,37.173,2
-123.409,37.174,2
-123.384,37.175,3
-123.359,37.175,3
-123.335,37.176,3
-123.31,37.177,3
-123.285,37.177,3
-123.261,37.178,3
-123.236,37.179,3
-123.211,37.179,3
-123.187,37.18,3
-123.162,37.181,3
-123.137,37.181,3
-123.113,37.182,3
-123.088,37.183,3
-123.063,37.183,3
-123.039,37.184,3
-123.014,37.185,3
-122.989,37.185,3
-122.965,37.186,3
-122.94,37.187,3
-122.915,37.187,3
-122.89,37.188,3
-122.866,37.189,3
-122.841,37.189,3
-122.816,37.19,3
-122.792,37.191,3
-122.767,37.191,3
-122.742,37.192,3
-122.717,37.193,3
-122.693,37.193,3
-122.668,37.194,3
-122.643,37.195,3
-122.618,37.195,3
-122.594,37.196,3
-122.569,37.197,3
-122.544,37.198,1
-122.519,37.198,0
-122.494,37.199,0
-122.47,37.2,1
-122.445,37.2,3
-122.42,37.201,2
-122.395,37.202,2
-122.37,37.202,3
-122.346,37.203,3
-122.321,37.204,3
-122.296,37.205,3
-122.271,37.205,3
-122.246,37.206,3
-122.221,37.207,3
-122.197,37.207,3
-122.172,37.208,3
-122.147,37.209,3
-122.122,37.21,3
-122.097,37.21,3
-122.072,37.211,3
-122.047,37.212,3
-122.022,37.212,3
-121.998,37.213,2
-121.973,37.214,3
-121.948,37.215,3
-121.923,37.215,3
-121.898,37.216,3
-121.873,37.217,3
-121.848,37.217,3
-121.823,37.218,2
-121.798,37.219,2
-121.773,37.22,2
-121.748,37.22,3
-121.723,37.221,3
-121.698,37.222,3
-121.674,37.223,3
-121.649,37.223,3
-121.624,37.224,3
-121.599,37.225,3
-121.574,37.226,3
-121.549,37.226,3
-121.524,37.227,3
-121.499,37.228,3
-121.474,37.229,3
-121.449,37.229,3
-121.424,37.23,3
-121.399,37.231,3
-121.374,37.232,3
-121.349,37.232,3
-121.324,37.233,3
-121.299,37.234,3
-121.274,37.235,3
-121.249,37.235,3
-121.223,37.236,3
-121.198,37.237,3
-121.173,37.238,3
-121.148,37.238,3
-121.123,37.239,3
-121.098,37.24,3
-121.073,37.241,3
-121.048,37.241,3
-121.023,37.242,3
-120.998,37.243,3
-120.973,37.244,3
-120.948,37.245,3
-120.922,37.245,3
-120.897,37.246,3
-120.872,37.247,3
-120.847,37.248,3
-120.822,37.248,3
-120.797,37.249,3
-120.772,37.25,3
-120.746,37.251,3
-120.721,37.252,3
-120.696,37.252,3
-120.671,37.253,3
-120.646,37.254,3
-120.621,37.255,3
-120.595,37.256,3
-120.57,37.256,3
-120.545,37.257,3
-120.52,37.258,3
-120.495,37.259,3
-120.469,37.26,3
-120.444,37.26,3
-120.419,37.261,3
-120.394,37.262,3
-120.369,37.263,3
-120.343,37.264,3
-120.318,37.264,3
-120.293,37.265,3
-120.268,37.266,3
-120.242,37.267,3
-120.217,37.268,3
-120.192,37.268,3
-120.166,37.269,3
-120.141,37.27,3
-120.116,37.271,3
-120.091,37.272,3
-120.065,37.273,3
-120.04,37.273,3
-120.015,37.274,3
-119.989,37.275,3
-119.964,37.276,3
-119.939,37.277,3
-119.913,37.278,3
-119.888,37.278,3
-119.863,37.279,3
-119.837,37.28,3
-119.812,37.281,3
-119.786,37.282,3
-119.761,37.283,3
-119.736,37.283,3
-119.71,37.284,3
-119.685,37.285,3
-119.66,37.286,3
-119.634,37.287,3
-119.609,37.288,3
-119.583,37.288,3
-119.558,37.289,3
-119.532,37.29,3
-119.507,37.291,3
-119.482,37.292,3
-119.456,37.293,3
-119.431,37.294,3
-119.405,37.294,3
-119.38,37.295,3
-119.354,37.296,3
-119.329,37.297,3
-119.303,37.298,3
-119.278,37.299,3
-119.252,37.3,3
-119.227,37.301,3
-119.201,37.301,3
-119.176,37.302,3
-119.15,37.303,3
-119.125,37.304,3
-119.099,37.305,3
-119.074,37.306,3
-119.048,37.307,3
-119.022,37.308,3
-118.997,37.308,3
-118.971,37.309,3
-118.946,37.31,3
-118.92,37.311,3
-118.895,37.312,3
-118.869,37.313,3
-118.843,37.314,3
-118.818,37.315,3
-118.792,37.316,3
-118.767,37.316,3
-118.741,37.317,3
-118.715,37.318,3
-118.69,37.319,3
-118.664,37.32,3
-118.638,37.321,3
-118.613,37.322,3
-118.587,37.323,3
-118.561,37.324,3
-118.536,37.325,3
-118.51,37.325,1
-118.484,37.326,0
-118.459,37.327,0
-118.433,37.328,1
-118.407,37.329,2
-118.381,37.33,0
-118.356,37.331,2
-118.33,37.332,3
-118.304,37.333,3
-118.278,37.334,3
-118.253,37.335,3
-118.227,37.336,3
-118.201,37.336,3
-118.175,37.337,3
-118.15,37.338,3
-118.124,37.339,2
-118.098,37.34,3
-118.072,37.341,3
-118.046,37.342,3
-118.021,37.343,3
-117.995,37.344,3
-117.969,37.345,3
-117.943,37.346,3
-117.917,37.347,1
-117.891,37.348,0
-117.866,37.349,0
-117.84,37.35,0
-117.814,37.351,3
-117.788,37.351,2
-117.762,37.352,2
-117.736,37.353,3
-117.71,37.354,3
-117.684,37.355,3
-117.658,37.356,3
-117.633,37.357,3
-117.607,37.358,3
-117.581,37.359,3
-117.555,37.36,3
-117.529,37.361,3
-117.503,37.362,3
-117.477,37.363,3
-117.451,37.364,3
-117.425,37.365,3
-117.399,37.366,3
-117.373,37.367,3
-117.347,37.368,3
-117.321,37.369,3
-117.295,37.37,3
-117.269,37.371,3
-117.243,37.372,3
-117.217,37.373,3
-117.191,37.374,3
-117.165,37.375,3
-117.139,37.376,3
-117.113,37.377,3
-117.086,37.378,3
-117.06,37.379,3
-117.034,37.38,3
-117.008,37.381,3
-116.982,37.382,3
-116.956,37.383,3
-116.93,37.384,3
-116.904,37.385,3
-116.878,37.386,3
-116.851,37.387,3
-116.825,37.388,3
-116.799,37.389,3
-116.773,37.39,3
-116.747,37.391,3
-116.721,37.392,3
-116.694,37.393,3
-116.668,37.394,3
-116.642,37.395,3
-116.616,37.396,3
-116.59,37.397,3
-116.563,37.398,3
-116.537,37.399,3
-116.511,37.4,3
-116.485,37.401,3
-116.458,37.402,3
-116.432,37.403,3
-116.406,37.404,3
-116.38,37.405,3
-116.353,37.406,3
-116.327,37.407,3
-116.301,37.408,3
-116.274,37.409,3
-116.248,37.41,3
-116.222,37.411,3
-116.195,37.412,3
-116.169,37.413,3
-116.143,37.414,3
-116.116,37.415,3
-116.09,37.417,3
-116.064,37.418,3
-116.037,37.419,3
-116.011,37.42,3
-115.985,37.421,3
-115.958,37.422,3
-115.932,37.423,3
-115.905,37.424,3
-115.879,37.425,3
-115.852,37.426,3
-115.826,37.427,3
-115.8,37.428,3
-115.773,37.429,3
-115.747,37.43,3
-115.72,37.431,3
-115.694,37.432,3
-115.667,37.434,3
-115.641,37.435,3
-115.614,37.436,3
-115.588,37.437,3
-115.561,37.438,3
-115.535,37.439,3
-115.508,37.44,3
-115.481,37.441,3
-115.455,37.442,3
-115.428,37.443,3
-115.402,37.444,3
-115.375,37.445,3
-115.349,37.447,3
-115.322,37.448,3
-115.295,37.449,3
-115.269,37.45,3
-115.242,37.451,3
-115.215,37.452,3
-115.189,37.453,3
-115.162,37.454,3
-115.135,37.455,3
-115.109,37.456,3
-115.082,37.458,3
-115.055,37.459,3
-115.029,37.46,3
-115.002,37.461,3
-114.975,37.462,3
-114.949,37.463,3
-114.922,37.464,3
-114.895,37.465,3
-114.868,37.467,3
-114.842,37.468,3
-114.815,37.469,3
-114.788,37.47,3
-114.761,37.471,3
-114.734,37.472,3
-114.708,37.473,3
-114.681,37.474,3
-114.654,37.476,3
-114.627,37.477,3
-114.6,37.478,3
-114.574,37.479,3
-114.547,37.48,3
-114.52,37.481,3
-114.493,37.482,3
-114.466,37.484,3
-114.439,37.485,3
-114.412,37.486,3
-114.385,37.487,3
-114.358,37.488,3
-114.332,37.489,3
-114.305,37.491,3
-114.278,37.492,3
-114.251,37.493,3
-114.224,37.494,3
-114.197,37.495,3
-114.17,37.496,3
-114.143,37.498,3
-114.116,37.499,3
-114.089,37.5,3
-114.062,37.501,3
-114.035,37.502,3
-114.008,37.503,3
-124.981,37.109,3
-124.956,37.11,3
-124.932,37.111,3
-124.907,37.111,3
-124.883,37.112,3
-124.859,37.112,3
-124.834,37.113,3
-124.81,37.113,3
-124.786,37.114,3
-124.761,37.115,3
-124.737,37.115,3
-124.712,37.116,3
-124.688,37.116,3
-124.664,37.117,3
-124.639,37.117,3
-124.615,37.118,3
-124.59,37.119,3
-124.566,37.119,3
-124.542,37.12,3
-124.517,37.12,3
-124.493,37.121,3
-124.468,37.122,3
-124.444,37.122,3
-124.42,37.123,3
-124.395,37.123,3
-124.371,37.124,3
-124.346,37.125,3
-124.322,37.125,3
-124.297,37.126,3
-124.273,37.126,3
-124.248,37.127,3
-124.224,37.128,3
-124.199,37.128,3
-124.175,37.129,3
-124.15,37.129,3
-124.126,37.13,2
-124.101,37.131,2
-124.077,37.131,3
-124.052,37.132,3
-124.028,37.132,2
-124.003,37.133,0
-123.979,37.134,0
-123.954,37.134,0
-123.93,37.135,0
-123.905,37.136,0
-123.881,37.136,0
-123.856,37.137,0
-123.832,37.137,0
-123.807,37.138,0
-123.783,37.139,0
-123.758,37.139,0
-123.734,37.14,0
-123.709,37.141,0
-123.684,37.141,0
-123.66,37.142,0
-123.635,37.142,0
-123.611,37.143,3
-123.586,37.144,3
-123.562,37.144,3
-123.537,37.145,0
-123.512,37.146,0
-123.488,37.146,2
-123.463,37.147,3
-123.439,37.148,3
-123.414,37.148,2
-123.389,37.149,2
-123.365,37.149,3
-123.34,37.15,3
-123.316,37.151,3
-123.291,37.151,3
-123.266,37.152,3
-123.242,37.153,3
-123.217,37.153,3
-123.192,37.154,3
-123.168,37.155,3
-123.143,37.155,3
-123.118,37.156,3
-123.094,37.157,3
-123.069,37.157,3
-123.044,37.158,3
-123.02,37.159,3
-122.995,37.159,3
-122.97,37.16,3
-122.946,37.161,3
-122.921,37.161,3
-122.896,37.162,3
-122.871,37.163,3
-122.847,37.163,3
-122.822,37.164,3
-122.797,37.165,3
-122.773,37.165,3
-122.748,37.166,3
-122.723,37.167,3
-122.698,37.167,3
-122.674,37.168,3
-122.649,37.169,3
-122.624,37.17,3
-122.599,37.17,3
-122.575,37.171,3
-122.55,37.172,3
-122.525,37.172,0
-122.5,37.173,3
-122.475,37.174,0
-122.451,37.174,3
-122.426,37.175,2
-122.401,37.176,2
-122.376,37.176,3
-122.351,37.177,3
-122.327,37.178,3
-122.302,37.179,3
-122.277,37.179,3
-122.252,37.18,3
-122.227,37.181,3
-122.203,37.181,3
-122.178,37.182,3
-122.153,37.183,3
-122.128,37.184,3
-122.103,37.184,3
-122.078,37.185,3
-122.053,37.186,3
-122.029,37.186,3
-122.004,37.187,3
-121.979,37.188,2
-121.954,37.189,2
-121.929,37.189,3
-121.904,37.19,3
-121.879,37.191,3
-121.854,37.191,3
-121.829,37.192,3
-121.804,37.193,3
-121.78,37.194,3
-121.755,37.194,3
-121.73,37.195,3
-121.705,37.196,3
-121.68,37.197,3
-121.655,37.197,3
-121.63,37.198,3
-121.605,37.199,3
-121.58,37.2,3
-121.555,37.2,3
-121.53,37.201,3
-121.505,37.202,3
-121.48,37.203,3
-121.455,37.203,3
-121.43,37.204,3
-121.405,37.205,3
-121.38,37.206,3
-121.355,37.206,3
-121.33,37.207,3
-121.305,37.208,3
-121.28,37.209,3
-121.255,37.209,3
-121.23,37.21,3
-121.205,37.211,3
-121.18,37.212,3
-121.155,37.212,3
-121.13,37.213,3
-121.105,37.214,3
-121.08,37.215,3
-121.054,37.215,3
-121.029,37.216,3
-121.004,37.217,3
-120.979,37.218,3
-120.954,37.219,3
-120.929,37.219,3
-120.904,37.22,3
-120.879,37.221,3
-120.854,37.222,3
-120.829,37.222,3
-120.803,37.223,3
-120.778,37.224,3
-120.753,37.225,3
-120.728,37.226,3
-120.703,37.226,3
-120.678,37.227,3
-120.653,37.228,3
-120.627,37.229,3
-120.602,37.23,3
-120.577,37.23,3
-120.552,37.231,3
-120.527,37.232,3
-120.501,37.233,3
-120.476,37.233,3
-120.451,37.234,3
-120.426,37.235,3
-120.401,37.236,3
-120.375,37.237,3
-120.35,37.238,3
-120.325,37.238,3
-120.3,37.239,3
-120.274,37.24,3
-120.249,37.241,3
-120.224,37.242,3
-120.199,37.242,3
-120.173,37.243,3
-120.148,37.244,3
-120.123,37.245,3
-120.098,37.246,3
-120.072,37.246,3
-120.047,37.247,3
-120.022,37.248,3
-119.996,37.249,3
-119.971,37.25,3
-119.946,37.251,3
-119.92,37.251,3
-119.895,37.252,3
-119.87,37.253,3
-119.844,37.254,3
-119.819,37.255,3
-119.794,37.256,3
-119.768,37.256,3
-119.743,37.257,3
-119.717,37.258,3
-119.692,37.259,3
-119.667,37.26,3
-119.641,37.261,3
-119.616,37.262,3
-119.59,37.262,3
-119.565,37.263,3
-119.54,37.264,3
-119.514,37.265,3
-119.489,37.266,3
-119.463,37.267,3
-119.438,37.267,3
-119.412,37.268,3
-119.387,37.269,3
-119.362,37.27,3
-119.336,37.271,3
-119.311,37.272,3
-119.285,37.273,3
-119.26,37.274,3
-119.234,37.274,3
-119.209,37.275,3
-119.183,37.276,3
-119.158,37.277,3
-119.132,37.278,3
-119.107,37.279,3
-119.081,37.28,3
-119.055,37.281,3
-119.03,37.281,3
-119.004,37.282,3
-118.979,37.283,3
-118.953,37.284,3
-118.928,37.285,3
-118.902,37.286,3
-118.877,37.287,3
-118.851,37.288,3
-118.825,37.288,3
-118.8,37.289,3
-118.774,37.29,3
-118.748,37.291,3
-118.723,37.292,3
-118.697,37.293,3
-118.672,37.294,3
-118.646,37.295,3
-118.62,37.296,3
-118.595,37.297,3
-118.569,37.297,3
-118.543,37.298,3
-118.518,37.299,3
-118.492,37.3,3
-118.466,37.301,3
-118.441,37.302,0
-118.415,37.303,0
-118.389,37.304,0
-118.363,37.305,2
-118.338,37.306,3
-118.312,37.307,3
-118.286,37.308,3
-118.261,37.308,3
-118.235,37.309,3
-118.209,37.31,3
-118.183,37.311,3
-118.157,37.312,3
-118.132,37.313,3
-118.106,37.314,3
-118.08,37.315,3
-118.054,37.316,3
-118.029,37.317,3
-118.003,37.318,3
-117.977,37.319,3
-117.951,37.32,3
-117.925,37.321,3
-117.899,37.322,0
-117.874,37.322,0
-117.848,37.323,0
-117.822,37.324,1
-117.796,37.325,0
-117.77,37.326,2
-117.744,37.327,3
-117.718,37.328,3
-117.692,37.329,3
-117.667,37.33,3
-117.641,37.331,3
-117.615,37.332,3
-117.589,37.333,3
-117.563,37.334,3
-117.537,37.335,3
-117.511,37.336,3
-117.485,37.337,3
-117.459,37.338,3
-117.433,37.339,3
-117.407,37.34,3
-117.381,37.341,3
-117.355,37.342,3
-117.329,37.343,3
-117.303,37.344,3
-117.277,37.345,3
-117.251,37.346,3
-117.225,37.347,3
-117.199,37.348,3
-117.173,37.349,3
-117.147,37.35,3
-117.121,37.351,3
-117.095,37.352,3
-117.069,37.353,3
-117.043,37.353,3
-117.017,37.354,3
-116.991,37.355,3
-116.964,37.356,3
-116.938,37.357,3
-116.912,37.358,3
-116.886,37.359,3
-116.86,37.36,3
-116.834,37.361,3
-116.808,37.362,3
-116.782,37.364,3
-116.755,37.365,3
-116.729,37.366,3
-116.703,37.367,3
-116.677,37.368,3
-116.651,37.369,3
-116.625,37.37,3
-116.598,37.371,3
-116.572,37.372,3
-116.546,37.373,3
-116.52,37.374,3
-116.493,37.375,3
-116.467,37.376,3
-116.441,37.377,3
-116.415,37.378,3
-116.388,37.379,3
-116.362,37.38,3
-116.336,37.381,3
-116.31,37.382,3
-116.283,37.383,3
-116.257,37.384,3
-116.231,37.385,3
-116.204,37.386,3
-116.178,37.387,3
-116.152,37.388,3
-116.125,37.389,3
-116.099,37.39,3
-116.073,37.391,3
-116.046,37.392,3
-116.02,37.393,3
-115.993,37.394,3
-115.967,37.396,3
-115.941,37.397,3
-115.914,37.398,3
-115.888,37.399,3
-115.861,37.4,3
-115.835,37.401,3
-115.809,37.402,3
-115.782,37.403,3
-115.756,37.404,3
-115.729,37.405,3
-115.703,37.406,3
-115.676,37.407,3
-115.65,37.408,3
-115.623,37.409,3
-115.597,37.41,3
-115.57,37.412,3
-115.544,37.413,3
-115.517,37.414,3
-115.491,37.415,3
-115.464,37.416,3
-115.438,37.417,3
-115.411,37.418,3
-115.384,37.419,3
-115.358,37.42,3
-115.331,37.421,3
-115.305,37.422,3
-115.278,37.424,3
-115.251,37.425,3
-115.225,37.426,3
-115.198,37.427,3
-115.172,37.428,3
-115.145,37.429,3
-115.118,37.43,3
-115.092,37.431,3
-115.065,37.432,3
-115.038,37.433,3
-115.011,37.435,3
-114.985,37.436,3
-114.958,37.437,3
-114.931,37.438,3
-114.905,37.439,3
-114.878,37.44,3
-114.851,37.441,3
-114.824,37.442,3
-114.798,37.444,3
-114.771,37.445,3
-114.744,37.446,3
-114.717,37.447,3
-114.69,37.448,3
-114.664,37.449,3
-114.637,37.45,3
-114.61,37.452,3
-114.583,37.453,3
-114.556,37.454,3
-114.53,37.455,3
-114.503,37.456,3
-114.476,37.457,3
-114.449,37.458,3
-114.422,37.46,3
-114.395,37.461,3
-114.368,37.462,3
-114.341,37.463,3
-114.314,37.464,3
-114.287,37.465,3
-114.261,37.466,3
-114.234,37.468,3
-114.207,37.469,3
-114.18,37.47,3
-114.153,37.471,3
-114.126,37.472,3
-114.099,37.473,3
-114.072,37.475,3
-114.045,37.476,3
-114.018,37.477,3
-124.985,37.084,3
-124.961,37.084,3
-124.937,37.085,3
-124.912,37.085,3
-124.888,37.086,3
-124.864,37.086,3
-124.839,37.087,3
-124.815,37.088,3
-124.791,37.088,3
-124.766,37.089,3
-124.742,37.089,3
-124.717,37.09,3
-124.693,37.09,3
-124.669,37.091,3
-124.644,37.092,3
-124.62,37.092,3
-124.595,37.093,3
-124.571,37.093,3
-124.547,37.094,3
-124.522,37.095,3
-124.498,37.095,3
-124.473,37.096,3
-124.449,37.096,3
-124.425,37.097,3
-124.4,37.097,3
-124.376,37.098,3
-124.351,37.099,3
-124.327,37.099,3
-124.302,37.1,3
-124.278,37.1,3
-124.253,37.101,3
-124.229,37.102,3
-124.205,37.102,3
-124.18,37.103,3
-124.156,37.103,3
-124.131,37.104,3
-124.107,37.105,3
-124.082,37.105,3
-124.058,37.106,3
-124.033,37.107,3
-124.009,37.107,3
-123.984,37.108,0
-123.96,37.108,0
-123.935,37.109,0
-123.911,37.11,1
-123.886,37.11,2
-123.862,37.111,1
-123.837,37.112,0
-123.813,37.112,0
-123.788,37.113,0
-123.763,37.113,0
-123.739,37.114,0
-123.714,37.115,0
-123.69,37.115,0
-123.665,37.116,0
-123.641,37.117,3
-123.616,37.117,3
-123.592,37.118,3
-123.567,37.118,3
-123.542,37.119,1
-123.518,37.12,0
-123.493,37.12,0
-123.469,37.121,3
-123.444,37.122,3
-123.419,37.122,2
-123.395,37.123,1
-123.37,37.124,2
-123.346,37.124,2
-123.321,37.125,3
-123.296,37.126,3
-123.272,37.126,3
-123.247,37.127,3
-123.223,37.128,3
-123.198,37.128,3
-123.173,37.129,3
-123.149,37.129,3
-123.124,37.13,3
-123.099,37.131,3
-123.075,37.131,3
-123.05,37.132,3
-123.025,37.133,3
-123.001,37.133,3
-122.976,37.134,3
-122.951,37.135,3
-122.927,37.135,3
-122.902,37.136,3
-122.877,37.137,3
-122.852,37.137,3
-122.828,37.138,3
-122.803,37.139,3
-122.778,37.14,3
-122.754,37.14,3
-122.729,37.141,3
-122.704,37.142,3
-122.679,37.142,3
-122.655,37.143,3
-122.63,37.144,3
-122.605,37.144,3
-122.58,37.145,3
-122.556,37.146,3
-122.531,37.146,3
-122.506,37.147,3
-122.481,37.148,3
-122.457,37.148,3
-122.432,37.149,3
-122.407,37.15,2
-122.382,37.151,2
-122.357,37.151,3
-122.333,37.152,3
-122.308,37.153,3
-122.283,37.153,3
-122.258,37.154,3
-122.233,37.155,3
-122.209,37.155,3
-122.184,37.156,3
-122.159,37.157,3
-122.134,37.158,3
-122.109,37.158,3
-122.084,37.159,3
-122.059,37.16,3
-122.035,37.16,3
-122.01,37.161,3
-121.985,37.162,3
-121.96,37.163,3
-121.935,37.163,3
-121.91,37.164,3
-121.885,37.165,3
-121.86,37.166,3
-121.836,37.166,3
-121.811,37.167,3
-121.786,37.168,3
-121.761,37.168,3
-121.736,37.169,3
-121.711,37.17,3
-121.686,37.171,3
-121.661,37.171,3
-121.636,37.172,3
-121.611,37.173,3
-121.586,37.174,3
-121.561,37.174,3
-121.536,37.175,3
-121.511,37.176,3
-121.486,37.177,3
-121.461,37.177,3
-121.436,37.178,3
-121.411,37.179,3
-121.386,37.18,3
-121.361,37.18,3
-121.336,37.181,3
-121.311,37.182,3
-121.286,37.183,3
-121.261,37.183,3
-121.236,37.184,3
-121.211,37.185,3
-121.186,37.186,3
-121.161,37.186,3
-121.136,37.187,3
-121.111,37.188,3
-121.086,37.189,3
-121.061,37.189,3
-121.036,37.19,3
-121.011,37.191,3
-120.986,37.192,3
-120.961,37.193,3
-120.936,37.193,3
-120.911,37.194,3
-120.885,37.195,3
-120.86,37.196,3
-120.835,37.196,3
-120.81,37.197,3
-120.785,37.198,3
-120.76,37.199,3
-120.735,37.2,3
-120.71,37.2,3
-120.684,37.201,3
-120.659,37.202,3
-120.634,37.203,3
-120.609,37.203,3
-120.584,37.204,3
-120.559,37.205,3
-120.533,37.206,3
-120.508,37.207,3
-120.483,37.207,3
-120.458,37.208,3
-120.433,37.209,3
-120.407,37.21,3
-120.382,37.211,3
-120.357,37.211,3
-120.332,37.212,3
-120.307,37.213,3
-120.281,37.214,3
-120.256,37.215,3
-120.231,37.216,3
-120.206,37.216,3
-120.18,37.217,3
-120.155,37.218,3
-120.13,37.219,3
-120.104,37.22,3
-120.079,37.22,3
-120.054,37.221,3
-120.029,37.222,3
-120.003,37.223,3
-119.978,37.224,3
-119.953,37.225,3
-119.927,37.225,3
-119.902,37.226,3
-119.877,37.227,3
-119.851,37.228,3
-119.826,37.229,3
-119.801,37.23,3
-119.775,37.23,3
-119.75,37.231,3
-119.725,37.232,3
-119.699,37.233,3
-119.674,37.234,3
-119.648,37.235,3
-119.623,37.235,3
-119.598,37.236,3
-119.572,37.237,3
-119.547,37.238,3
-119.521,37.239,3
-119.496,37.24,3
-119.471,37.241,3
-119.445,37.241,3
-119.42,37.242,3
-119.394,37.243,3
-119.369,37.244,3
-119.343,37.245,3
-119.318,37.246,3
-119.292,37.247,3
-119.267,37.247,3
-119.241,37.248,3
-119.216,37.249,3
-119.19,37.25,3
-119.165,37.251,3
-119.139,37.252,3
-119.114,37.253,3
-119.088,37.254,3
-119.063,37.254,3
-119.037,37.255,3
-119.012,37.256,3
-118.986,37.257,3
-118.961,37.258,3
-118.935,37.259,3
-118.91,37.26,3
-118.884,37.261,3
-118.858,37.261,3
-118.833,37.262,3
-118.807,37.263,3
-118.782,37.264,3
-118.756,37.265,3
-118.73,37.266,3
-118.705,37.267,3
-118.679,37.268,3
-118.654,37.269,3
-118.628,37.27,3
-118.602,37.27,3
-118.577,37.271,3
-118.551,37.272,2
-118.525,37.273,3
-118.5,37.274,3
-118.474,37.275,3
-118.448,37.276,1
-118.423,37.277,3
-118.397,37.278,3
-118.371,37.279,1
-118.346,37.28,3
-118.32,37.28,3
-118.294,37.281,3
-118.268,37.282,3
-118.243,37.283,3
-118.217,37.284,3
-118.191,37.285,3
-118.165,37.286,3
-118.14,37.287,3
-118.114,37.288,1
-118.088,37.289,2
-118.062,37.29,3
-118.036,37.291,3
-118.011,37.292,3
-117.985,37.293,3
-117.959,37.293,3
-117.933,37.294,3
-117.907,37.295,0
-117.882,37.296,0
-117.856,37.297,0
-117.83,37.298,1
-117.804,37.299,0
-117.778,37.3,3
-117.752,37.301,3
-117.726,37.302,3
-117.701,37.303,3
-117.675,37.304,3
-117.649,37.305,3
-117.623,37.306,3
-117.597,37.307,3
-117.571,37.308,3
-117.545,37.309,3
-117.519,37.31,3
-117.493,37.311,3
-117.467,37.312,3
-117.441,37.313,3
-117.415,37.314,3
-117.389,37.315,3
-117.363,37.315,3
-117.337,37.316,3
-117.311,37.317,3
-117.285,37.318,3
-117.259,37.319,3
-117.233,37.32,3
-117.207,37.321,3
-117.181,37.322,3
-117.155,37.323,3
-117.129,37.324,3
-117.103,37.325,3
-117.077,37.326,3
-117.051,37.327,3
-117.025,37.328,3
-116.999,37.329,3
-116.973,37.33,3
-116.947,37.331,3
-116.921,37.332,3
-116.895,37.333,3
-116.869,37.334,3
-116.842,37.335,3
-116.816,37.336,3
-116.79,37.337,3
-116.764,37.338,3
-116.738,37.339,3
-116.712,37.34,3
-116.686,37.341,3
-116.659,37.342,3
-116.633,37.343,3
-116.607,37.344,3
-116.581,37.345,3
-116.555,37.346,3
-116.528,37.347,3
-116.502,37.348,3
-116.476,37.349,3
-116.45,37.35,3
-116.423,37.352,3
-116.397,37.353,3
-116.371,37.354,3
-116.345,37.355,3
-116.318,37.356,3
-116.292,37.357,3
-116.266,37.358,3
-116.239,37.359,3
-116.213,37.36,3
-116.187,37.361,3
-116.161,37.362,3
-116.134,37.363,3
-116.108,37.364,3
-116.082,37.365,3
-116.055,37.366,3
-116.029,37.367,3
-116.002,37.368,3
-115.976,37.369,3
-115.95,37.37,3
-115.923,37.371,3
-115.897,37.372,3
-115.87,37.373,3
-115.844,37.375,3
-115.818,37.376,3
-115.791,37.377,3
-115.765,37.378,3
-115.738,37.379,3
-115.712,37.38,3
-115.685,37.381,3
-115.659,37.382,3
-115.632,37.383,3
-115.606,37.384,3
-115.579,37.385,3
-115.553,37.386,3
-115.526,37.387,3
-115.5,37.388,3
-115.473,37.39,3
-115.447,37.391,3
-115.42,37.392,3
-115.394,37.393,3
-115.367,37.394,3
-115.34,37.395,3
-115.314,37.396,3
-115.287,37.397,3
-115.261,37.398,3
-115.234,37.399,3
-115.207,37.401,3
-115.181,37.402,3
-115.154,37.403,3
-115.128,37.404,3
-115.101,37.405,3
-115.074,37.406,3
-115.048,37.407,3
-115.021,37.408,3
-114.994,37.409,3
-114.968,37.41,3
-114.941,37.412,3
-114.914,37.413,3
